dailyDate,rank,playerId,name,points,avatarUrl
2025-11-01,3,3b0f13b4cba146f2372524ff3b19c6fe,"Nick",4494,https://storage.googleapis.com/wbuserimages/prod/21360362-3b0f13b4cba146f2372524ff3b19c6fe
2025-11-01,4,d920213885f59abd9b181514e8ed0231,"Lewis",4170,https://storage.googleapis.com/wbuserimages/prod/94334483-d920213885f59abd9b181514e8ed0231
2025-11-01,5,f33247461c13011c6c8465f7aed94ddc,"Kitniti",4117,https://storage.googleapis.com/wbuserimages/prod/24453968-f33247461c13011c6c8465f7aed94ddc
2025-11-01,6,4c4b0872dc5e9964b8715ff68a609854,"Esuabom",3667,https://storage.googleapis.com/wbuserimages/prod/21596664-4c4b0872dc5e9964b8715ff68a609854
2025-11-01,7,f5b76a1207cd52e580007eb2d7fcc6fa,"Kevin",3344,https://storage.googleapis.com/wbuserimages/prod/70351000-f5b76a1207cd52e580007eb2d7fcc6fa
2025-11-01,8,2923a7c3990777f6e12bacee960e1d72,"Michelle",3322,https://storage.googleapis.com/wbuserimages/prod/63652594-2923a7c3990777f6e12bacee960e1d72
2025-11-01,9,a0055187308a6831e6d914375d961273,"Darisch Rian",3293,https://storage.googleapis.com/wbuserimages/prod/38383096-a0055187308a6831e6d914375d961273
2025-11-01,10,0f7455b7ea9925a9a50a2fa90060756d,"柏堯",3248,https://storage.googleapis.com/wbuserimages/prod/21610652-0f7455b7ea9925a9a50a2fa90060756d
2025-11-01,11,7c725404ee3b78ec4dbf4c9aa7232e1a,"Jay",3210,https://storage.googleapis.com/wbuserimages/prod/17339371-7c725404ee3b78ec4dbf4c9aa7232e1a
2025-11-01,12,525364925f8a9aee6c56c03886cdb6d2,"Paula",3110,https://storage.googleapis.com/wbuserimages/prod/52758524-525364925f8a9aee6c56c03886cdb6d2
2025-11-01,13,c8e2e46a7e6e8394b1aa20ef5aef061a,"Michael",3089,https://storage.googleapis.com/wbuserimages/prod/116109165-c8e2e46a7e6e8394b1aa20ef5aef061a
2025-11-01,14,676c8b8d1048a9b6f7dbb24b8c80b30c,"Goh",3087,https://storage.googleapis.com/wbuserimages/prod/19880174-676c8b8d1048a9b6f7dbb24b8c80b30c
2025-11-01,15,98610e86acb0a629da17f0993ec0fd50,"奕安",3042,https://storage.googleapis.com/wbuserimages/prod/19924602-98610e86acb0a629da17f0993ec0fd50
2025-11-01,16,c5c566db8c7fc2945582a24a02851082,"Kevin JD",3024,https://storage.googleapis.com/wbuserimages/prod/58066677-c5c566db8c7fc2945582a24a02851082
2025-11-01,17,51c6f6019317c84ce59b2f83962da383,"Sharon",2988,https://storage.googleapis.com/wbuserimages/prod/70319088-51c6f6019317c84ce59b2f83962da383
2025-11-01,18,5df0880cd272cf42f773100b2182e09e,"Daniel",2974,https://storage.googleapis.com/wbuserimages/prod/58718633-5df0880cd272cf42f773100b2182e09e
2025-11-01,19,f2cf7eb43583e04a62054c79299839aa,"James",2830,https://storage.googleapis.com/wbuserimages/prod/14894378-f2cf7eb43583e04a62054c79299839aa
2025-11-01,20,630645abeeda490b1745d81ca6fa7850,"文宏",2721,https://storage.googleapis.com/wbuserimages/prod/96424326-630645abeeda490b1745d81ca6fa7850
2025-11-01,21,21fb3dd134ef7f254e1bb700b1cc4267,"Tongret",2678,https://storage.googleapis.com/wbuserimages/prod/48879919-21fb3dd134ef7f254e1bb700b1cc4267
2025-11-01,22,d3d807cacfbc3e4f6ac48533b9b9d921,"Siobhan",2644,https://storage.googleapis.com/wbuserimages/prod/1404665-d3d807cacfbc3e4f6ac48533b9b9d921
2025-11-01,23,d247b8ebeefb0f030bcd0bc582720e9c,"Lizette",2630,https://storage.googleapis.com/wbuserimages/prod/44629197-d247b8ebeefb0f030bcd0bc582720e9c
2025-11-01,24,800eca46a100354927f4d80b577a8f0e,"Kaleb",2556,https://storage.googleapis.com/wbuserimages/prod/19940464-800eca46a100354927f4d80b577a8f0e
2025-11-01,25,e455e647ad1de9774a8d728de7dd8c2c,"Debi",2481,https://storage.googleapis.com/wbuserimages/prod/37122610-e455e647ad1de9774a8d728de7dd8c2c
2025-11-01,26,e5d324b4eca1b03fc70c44746de537a7,"Benjamin",2432,https://storage.googleapis.com/wbuserimages/prod/65513248-e5d324b4eca1b03fc70c44746de537a7
2025-11-01,27,dfec62ed27ec3e559347ee123c0c7a5a,"Louie James",2354,https://storage.googleapis.com/wbuserimages/prod/51042361-dfec62ed27ec3e559347ee123c0c7a5a
2025-11-01,28,5c80a7e6da6632de5ad933a9838670c2,"Celestine Ebuka",2286,https://storage.googleapis.com/wbuserimages/prod/20083424-5c80a7e6da6632de5ad933a9838670c2
2025-11-01,29,801b2f89bbbc2722fc9a1c772736caee,"Norman",2210,https://storage.googleapis.com/wbuserimages/prod/94280027-801b2f89bbbc2722fc9a1c772736caee
2025-11-01,30,21142d1e52d40b3b94cc5526174b8828,"Kath",2169,https://storage.googleapis.com/wbuserimages/prod/19673979-21142d1e52d40b3b94cc5526174b8828
2025-11-01,31,b0a560a0d1c794ed435fa0eb72e4c085,"Frank",1937,https://storage.googleapis.com/wbuserimages/prod/20210115-b0a560a0d1c794ed435fa0eb72e4c085
2025-11-01,32,72fa75a07f88a9fd77ee2af82e33efd3,"Katie",1803,https://storage.googleapis.com/wbuserimages/prod/49531406-72fa75a07f88a9fd77ee2af82e33efd3
2025-11-01,33,6c7c3649b1dbfe3c89438b138986d789,"Alfred",1771,https://storage.googleapis.com/wbuserimages/prod/62274970-6c7c3649b1dbfe3c89438b138986d789
2025-11-01,34,f4e0a39a3dad42ccd54bbe7b9fba1488,"Emmanuel",1751,https://storage.googleapis.com/wbuserimages/prod/51337713-f4e0a39a3dad42ccd54bbe7b9fba1488
2025-11-01,35,647e8c20fea4d1577b88d3316f85c5a0,"Dan",1635,https://storage.googleapis.com/wbuserimages/prod/19134989-647e8c20fea4d1577b88d3316f85c5a0
2025-11-01,36,47438349afbcbd9d2fc4390df71617f7,"Krys",1485,https://storage.googleapis.com/wbuserimages/prod/20197921-47438349afbcbd9d2fc4390df71617f7
2025-11-01,,,"All arenas",926,
2025-11-02,1,13d27d58144a648163eaf818ac35c332,"Mitchell",2673,https://storage.googleapis.com/wbuserimages/prod/36233128-13d27d58144a648163eaf818ac35c332
2025-11-02,2,3b0f13b4cba146f2372524ff3b19c6fe,"Nick",2507,https://storage.googleapis.com/wbuserimages/prod/21360362-3b0f13b4cba146f2372524ff3b19c6fe
2025-11-02,3,6db5d348a7fe7079e871fd8af0c91347,"Chris",2490,https://storage.googleapis.com/wbuserimages/prod/35664395-6db5d348a7fe7079e871fd8af0c91347
2025-11-02,4,f5b76a1207cd52e580007eb2d7fcc6fa,"Kevin",2460,https://storage.googleapis.com/wbuserimages/prod/70351000-f5b76a1207cd52e580007eb2d7fcc6fa
2025-11-02,5,dfec62ed27ec3e559347ee123c0c7a5a,"Louie James",2436,https://storage.googleapis.com/wbuserimages/prod/51042361-dfec62ed27ec3e559347ee123c0c7a5a
2025-11-02,6,51c6f6019317c84ce59b2f83962da383,"Sharon",2355,https://storage.googleapis.com/wbuserimages/prod/70319088-51c6f6019317c84ce59b2f83962da383
2025-11-02,7,f33247461c13011c6c8465f7aed94ddc,"Kitniti",2283,https://storage.googleapis.com/wbuserimages/prod/24453968-f33247461c13011c6c8465f7aed94ddc
2025-11-02,8,0bcd00972615fab8942206546aff4662,"B.J.",2267,https://storage.googleapis.com/wbuserimages/prod/20046027-0bcd00972615fab8942206546aff4662
2025-11-02,9,d920213885f59abd9b181514e8ed0231,"Lewis",2233,https://storage.googleapis.com/wbuserimages/prod/94334483-d920213885f59abd9b181514e8ed0231
2025-11-02,10,0f7455b7ea9925a9a50a2fa90060756d,"柏堯",2197,https://storage.googleapis.com/wbuserimages/prod/21610652-0f7455b7ea9925a9a50a2fa90060756d
2025-11-02,11,2923a7c3990777f6e12bacee960e1d72,"Michelle",2195,https://storage.googleapis.com/wbuserimages/prod/63652594-2923a7c3990777f6e12bacee960e1d72
2025-11-02,12,a0055187308a6831e6d914375d961273,"Darisch Rian",2175,https://storage.googleapis.com/wbuserimages/prod/38383096-a0055187308a6831e6d914375d961273
2025-11-02,13,676c8b8d1048a9b6f7dbb24b8c80b30c,"Goh",2126,https://storage.googleapis.com/wbuserimages/prod/19880174-676c8b8d1048a9b6f7dbb24b8c80b30c
2025-11-02,14,c8e2e46a7e6e8394b1aa20ef5aef061a,"Michael",2123,https://storage.googleapis.com/wbuserimages/prod/116109165-c8e2e46a7e6e8394b1aa20ef5aef061a
2025-11-02,15,98610e86acb0a629da17f0993ec0fd50,"奕安",2119,https://storage.googleapis.com/wbuserimages/prod/19924602-98610e86acb0a629da17f0993ec0fd50
2025-11-02,16,82d7d89cdfdc4bd0f359b894e998cf98,"Barry",2097,https://storage.googleapis.com/wbuserimages/prod/118842798-82d7d89cdfdc4bd0f359b894e998cf98
2025-11-02,17,525364925f8a9aee6c56c03886cdb6d2,"Paula",2080,https://storage.googleapis.com/wbuserimages/prod/52758524-525364925f8a9aee6c56c03886cdb6d2
2025-11-02,18,d247b8ebeefb0f030bcd0bc582720e9c,"Lizette",2074,https://storage.googleapis.com/wbuserimages/prod/44629197-d247b8ebeefb0f030bcd0bc582720e9c
2025-11-02,19,800eca46a100354927f4d80b577a8f0e,"Kaleb",2067,https://storage.googleapis.com/wbuserimages/prod/19940464-800eca46a100354927f4d80b577a8f0e
2025-11-02,20,630645abeeda490b1745d81ca6fa7850,"文宏",2060,https://storage.googleapis.com/wbuserimages/prod/96424326-630645abeeda490b1745d81ca6fa7850
2025-11-02,20,c5c566db8c7fc2945582a24a02851082,"Kevin JD",2060,https://storage.googleapis.com/wbuserimages/prod/58066677-c5c566db8c7fc2945582a24a02851082
2025-11-02,21,4c4b0872dc5e9964b8715ff68a609854,"Esuabom",2047,https://storage.googleapis.com/wbuserimages/prod/21596664-4c4b0872dc5e9964b8715ff68a609854
2025-11-02,22,21fb3dd134ef7f254e1bb700b1cc4267,"Tongret",2008,https://storage.googleapis.com/wbuserimages/prod/48879919-21fb3dd134ef7f254e1bb700b1cc4267
2025-11-02,23,f4e0a39a3dad42ccd54bbe7b9fba1488,"Emmanuel",1916,https://storage.googleapis.com/wbuserimages/prod/51337713-f4e0a39a3dad42ccd54bbe7b9fba1488
2025-11-02,24,c2e13ee4a1e81c34023a97599eff2e70,"Winston",1821,https://storage.googleapis.com/wbuserimages/prod/54071099-c2e13ee4a1e81c34023a97599eff2e70
2025-11-02,25,5df0880cd272cf42f773100b2182e09e,"Daniel",1815,https://storage.googleapis.com/wbuserimages/prod/58718633-5df0880cd272cf42f773100b2182e09e
2025-11-02,26,b0f6d84ebda898825703576571519899,"Shikari",1804,https://storage.googleapis.com/wbuserimages/prod/50546747-b0f6d84ebda898825703576571519899
2025-11-02,27,f2cf7eb43583e04a62054c79299839aa,"James",1791,https://storage.googleapis.com/wbuserimages/prod/14894378-f2cf7eb43583e04a62054c79299839aa
2025-11-02,28,fdaa2e4e18937706b6ed39b8f806cb86,"Ck",1788,https://storage.googleapis.com/wbuserimages/prod/20259757-fdaa2e4e18937706b6ed39b8f806cb86
2025-11-02,29,5c80a7e6da6632de5ad933a9838670c2,"Celestine Ebuka",1731,https://storage.googleapis.com/wbuserimages/prod/20083424-5c80a7e6da6632de5ad933a9838670c2
2025-11-02,30,72fa75a07f88a9fd77ee2af82e33efd3,"Katie",1727,https://storage.googleapis.com/wbuserimages/prod/49531406-72fa75a07f88a9fd77ee2af82e33efd3
2025-11-02,31,91c00e853e43dadbd6a5fedf16181d7c,"Heather",1712,https://storage.googleapis.com/wbuserimages/prod/19953664-91c00e853e43dadbd6a5fedf16181d7c
2025-11-02,32,e455e647ad1de9774a8d728de7dd8c2c,"Debi",1702,https://storage.googleapis.com/wbuserimages/prod/37122610-e455e647ad1de9774a8d728de7dd8c2c
2025-11-02,33,801b2f89bbbc2722fc9a1c772736caee,"Norman",1697,https://storage.googleapis.com/wbuserimages/prod/94280027-801b2f89bbbc2722fc9a1c772736caee
2025-11-02,34,c2fb2c86593c815948595ed295b441e0,"Todd",1630,https://storage.googleapis.com/wbuserimages/prod/73578417-c2fb2c86593c815948595ed295b441e0
2025-11-02,35,e77ed6831e1122b6cab87ce1d42c2d26,"Yannis",1607,https://storage.googleapis.com/wbuserimages/prod/103862274-e77ed6831e1122b6cab87ce1d42c2d26
2025-11-02,36,6c7c3649b1dbfe3c89438b138986d789,"Alfred",1575,https://storage.googleapis.com/wbuserimages/prod/62274970-6c7c3649b1dbfe3c89438b138986d789
2025-11-02,37,e5d324b4eca1b03fc70c44746de537a7,"Benjamin",1527,https://storage.googleapis.com/wbuserimages/prod/65513248-e5d324b4eca1b03fc70c44746de537a7
2025-11-02,38,5d8dc7a4eb1cbd9cd99ec2fd8c57f759,"Michael",1452,https://storage.googleapis.com/wbuserimages/prod/55096107-5d8dc7a4eb1cbd9cd99ec2fd8c57f759
2025-11-02,39,21142d1e52d40b3b94cc5526174b8828,"Kath",1302,https://storage.googleapis.com/wbuserimages/prod/19673979-21142d1e52d40b3b94cc5526174b8828
2025-11-02,40,11452a2c81832acabfceb6c0acf41140,"David",1239,https://storage.googleapis.com/wbuserimages/prod/19835678-11452a2c81832acabfceb6c0acf41140
2025-11-02,41,b0a560a0d1c794ed435fa0eb72e4c085,"Frank",1220,https://storage.googleapis.com/wbuserimages/prod/20210115-b0a560a0d1c794ed435fa0eb72e4c085
2025-11-02,42,647e8c20fea4d1577b88d3316f85c5a0,"Dan",1109,https://storage.googleapis.com/wbuserimages/prod/19134989-647e8c20fea4d1577b88d3316f85c5a0
2025-11-02,43,47438349afbcbd9d2fc4390df71617f7,"Krys",1059,https://storage.googleapis.com/wbuserimages/prod/20197921-47438349afbcbd9d2fc4390df71617f7
2025-11-02,,,"All arenas",798,
2025-11-03,1,87748a7dc543b6e9a10e2d7a6184aa3e,"Jeremy",1310,https://storage.googleapis.com/wbuserimages/prod/111415247-87748a7dc543b6e9a10e2d7a6184aa3e
2025-11-03,2,f33247461c13011c6c8465f7aed94ddc,"Kitniti",1273,https://storage.googleapis.com/wbuserimages/prod/24453968-f33247461c13011c6c8465f7aed94ddc
2025-11-03,3,13d27d58144a648163eaf818ac35c332,"Mitchell",1261,https://storage.googleapis.com/wbuserimages/prod/36233128-13d27d58144a648163eaf818ac35c332
2025-11-03,4,d920213885f59abd9b181514e8ed0231,"Lewis",1245,https://storage.googleapis.com/wbuserimages/prod/94334483-d920213885f59abd9b181514e8ed0231
2025-11-03,5,a0055187308a6831e6d914375d961273,"Darisch Rian",1242,https://storage.googleapis.com/wbuserimages/prod/38383096-a0055187308a6831e6d914375d961273
2025-11-03,6,676c8b8d1048a9b6f7dbb24b8c80b30c,"Goh",1181,https://storage.googleapis.com/wbuserimages/prod/19880174-676c8b8d1048a9b6f7dbb24b8c80b30c
2025-11-03,7,6db5d348a7fe7079e871fd8af0c91347,"Chris",1130,https://storage.googleapis.com/wbuserimages/prod/35664395-6db5d348a7fe7079e871fd8af0c91347
2025-11-03,8,c8e2e46a7e6e8394b1aa20ef5aef061a,"Michael",1114,https://storage.googleapis.com/wbuserimages/prod/116109165-c8e2e46a7e6e8394b1aa20ef5aef061a
2025-11-03,9,2923a7c3990777f6e12bacee960e1d72,"Michelle",1102,https://storage.googleapis.com/wbuserimages/prod/63652594-2923a7c3990777f6e12bacee960e1d72
2025-11-03,10,4c4b0872dc5e9964b8715ff68a609854,"Esuabom",1093,https://storage.googleapis.com/wbuserimages/prod/21596664-4c4b0872dc5e9964b8715ff68a609854
2025-11-03,11,f5b76a1207cd52e580007eb2d7fcc6fa,"Kevin",1087,https://storage.googleapis.com/wbuserimages/prod/70351000-f5b76a1207cd52e580007eb2d7fcc6fa
2025-11-03,12,98610e86acb0a629da17f0993ec0fd50,"奕安",1044,https://storage.googleapis.com/wbuserimages/prod/19924602-98610e86acb0a629da17f0993ec0fd50
2025-11-03,13,3b0f13b4cba146f2372524ff3b19c6fe,"Nick",980,https://storage.googleapis.com/wbuserimages/prod/21360362-3b0f13b4cba146f2372524ff3b19c6fe
2025-11-03,13,525364925f8a9aee6c56c03886cdb6d2,"Paula",980,https://storage.googleapis.com/wbuserimages/prod/52758524-525364925f8a9aee6c56c03886cdb6d2
2025-11-03,14,0f7455b7ea9925a9a50a2fa90060756d,"柏堯",976,https://storage.googleapis.com/wbuserimages/prod/21610652-0f7455b7ea9925a9a50a2fa90060756d
2025-11-03,15,21fb3dd134ef7f254e1bb700b1cc4267,"Tongret",941,https://storage.googleapis.com/wbuserimages/prod/48879919-21fb3dd134ef7f254e1bb700b1cc4267
2025-11-03,16,0bcd00972615fab8942206546aff4662,"B.J.",924,https://storage.googleapis.com/wbuserimages/prod/20046027-0bcd00972615fab8942206546aff4662
2025-11-03,17,e455e647ad1de9774a8d728de7dd8c2c,"Debi",919,https://storage.googleapis.com/wbuserimages/prod/37122610-e455e647ad1de9774a8d728de7dd8c2c
2025-11-03,18,51c6f6019317c84ce59b2f83962da383,"Sharon",915,https://storage.googleapis.com/wbuserimages/prod/70319088-51c6f6019317c84ce59b2f83962da383
2025-11-03,19,21142d1e52d40b3b94cc5526174b8828,"Kath",909,https://storage.googleapis.com/wbuserimages/prod/19673979-21142d1e52d40b3b94cc5526174b8828
2025-11-03,20,630645abeeda490b1745d81ca6fa7850,"文宏",872,https://storage.googleapis.com/wbuserimages/prod/96424326-630645abeeda490b1745d81ca6fa7850
2025-11-03,21,7c725404ee3b78ec4dbf4c9aa7232e1a,"Jay",856,https://storage.googleapis.com/wbuserimages/prod/17339371-7c725404ee3b78ec4dbf4c9aa7232e1a
2025-11-03,22,c5c566db8c7fc2945582a24a02851082,"Kevin JD",849,https://storage.googleapis.com/wbuserimages/prod/58066677-c5c566db8c7fc2945582a24a02851082
2025-11-03,23,d247b8ebeefb0f030bcd0bc582720e9c,"Lizette",843,https://storage.googleapis.com/wbuserimages/prod/44629197-d247b8ebeefb0f030bcd0bc582720e9c
2025-11-03,24,dfec62ed27ec3e559347ee123c0c7a5a,"Louie James",828,https://storage.googleapis.com/wbuserimages/prod/51042361-dfec62ed27ec3e559347ee123c0c7a5a
2025-11-03,24,b0f6d84ebda898825703576571519899,"Shikari",828,https://storage.googleapis.com/wbuserimages/prod/50546747-b0f6d84ebda898825703576571519899
2025-11-03,25,e5d324b4eca1b03fc70c44746de537a7,"Benjamin",825,https://storage.googleapis.com/wbuserimages/prod/65513248-e5d324b4eca1b03fc70c44746de537a7
2025-11-03,26,800eca46a100354927f4d80b577a8f0e,"Kaleb",793,https://storage.googleapis.com/wbuserimages/prod/19940464-800eca46a100354927f4d80b577a8f0e
2025-11-03,27,5c80a7e6da6632de5ad933a9838670c2,"Celestine Ebuka",773,https://storage.googleapis.com/wbuserimages/prod/20083424-5c80a7e6da6632de5ad933a9838670c2
2025-11-03,28,c2fb2c86593c815948595ed295b441e0,"Todd",767,https://storage.googleapis.com/wbuserimages/prod/73578417-c2fb2c86593c815948595ed295b441e0
2025-11-03,29,5df0880cd272cf42f773100b2182e09e,"Daniel",759,https://storage.googleapis.com/wbuserimages/prod/58718633-5df0880cd272cf42f773100b2182e09e
2025-11-03,30,f2cf7eb43583e04a62054c79299839aa,"James",747,https://storage.googleapis.com/wbuserimages/prod/14894378-f2cf7eb43583e04a62054c79299839aa
2025-11-03,31,c2e13ee4a1e81c34023a97599eff2e70,"Winston",725,https://storage.googleapis.com/wbuserimages/prod/54071099-c2e13ee4a1e81c34023a97599eff2e70
2025-11-03,32,48274afae7cea4d80557100174a63739,"Labo",723,https://storage.googleapis.com/wbuserimages/prod/79561473-48274afae7cea4d80557100174a63739
2025-11-03,33,72fa75a07f88a9fd77ee2af82e33efd3,"Katie",718,https://storage.googleapis.com/wbuserimages/prod/49531406-72fa75a07f88a9fd77ee2af82e33efd3
2025-11-03,34,91c00e853e43dadbd6a5fedf16181d7c,"Heather",647,https://storage.googleapis.com/wbuserimages/prod/19953664-91c00e853e43dadbd6a5fedf16181d7c
2025-11-03,35,11452a2c81832acabfceb6c0acf41140,"David",627,https://storage.googleapis.com/wbuserimages/prod/19835678-11452a2c81832acabfceb6c0acf41140
2025-11-03,36,6c7c3649b1dbfe3c89438b138986d789,"Alfred",623,https://storage.googleapis.com/wbuserimages/prod/62274970-6c7c3649b1dbfe3c89438b138986d789
2025-11-03,37,647e8c20fea4d1577b88d3316f85c5a0,"Dan",604,https://storage.googleapis.com/wbuserimages/prod/19134989-647e8c20fea4d1577b88d3316f85c5a0
2025-11-03,38,5d8dc7a4eb1cbd9cd99ec2fd8c57f759,"Michael",563,https://storage.googleapis.com/wbuserimages/prod/55096107-5d8dc7a4eb1cbd9cd99ec2fd8c57f759
2025-11-03,38,801b2f89bbbc2722fc9a1c772736caee,"Norman",563,https://storage.googleapis.com/wbuserimages/prod/94280027-801b2f89bbbc2722fc9a1c772736caee
2025-11-03,39,b0a560a0d1c794ed435fa0eb72e4c085,"Frank",549,https://storage.googleapis.com/wbuserimages/prod/20210115-b0a560a0d1c794ed435fa0eb72e4c085
2025-11-03,40,2b62dce6836b6ea135f9ec8c621fa807,"Amy",508,https://storage.googleapis.com/wbuserimages/prod/49328782-2b62dce6836b6ea135f9ec8c621fa807
2025-11-03,41,05b73e4625a3dc40573c3d5ee345a3ae,"Julie",432,https://storage.googleapis.com/wbuserimages/prod/19476134-05b73e4625a3dc40573c3d5ee345a3ae
2025-11-03,,,"All arenas",297,
2025-11-04,1,f5b76a1207cd52e580007eb2d7fcc6fa,"Kevin",2034,https://storage.googleapis.com/wbuserimages/prod/70351000-f5b76a1207cd52e580007eb2d7fcc6fa
2025-11-04,2,f33247461c13011c6c8465f7aed94ddc,"Kitniti",1887,https://storage.googleapis.com/wbuserimages/prod/24453968-f33247461c13011c6c8465f7aed94ddc
2025-11-04,3,3b0f13b4cba146f2372524ff3b19c6fe,"Nick",1883,https://storage.googleapis.com/wbuserimages/prod/21360362-3b0f13b4cba146f2372524ff3b19c6fe
2025-11-04,4,13d27d58144a648163eaf818ac35c332,"Mitchell",1836,https://storage.googleapis.com/wbuserimages/prod/36233128-13d27d58144a648163eaf818ac35c332
2025-11-04,5,0bcd00972615fab8942206546aff4662,"B.J.",1835,https://storage.googleapis.com/wbuserimages/prod/20046027-0bcd00972615fab8942206546aff4662
2025-11-04,6,676c8b8d1048a9b6f7dbb24b8c80b30c,"Goh",1797,https://storage.googleapis.com/wbuserimages/prod/19880174-676c8b8d1048a9b6f7dbb24b8c80b30c
2025-11-04,7,525364925f8a9aee6c56c03886cdb6d2,"Paula",1786,https://storage.googleapis.com/wbuserimages/prod/52758524-525364925f8a9aee6c56c03886cdb6d2
2025-11-04,8,a0055187308a6831e6d914375d961273,"Darisch Rian",1750,https://storage.googleapis.com/wbuserimages/prod/38383096-a0055187308a6831e6d914375d961273
2025-11-04,8,d920213885f59abd9b181514e8ed0231,"Lewis",1750,https://storage.googleapis.com/wbuserimages/prod/94334483-d920213885f59abd9b181514e8ed0231
2025-11-04,9,0f7455b7ea9925a9a50a2fa90060756d,"柏堯",1707,https://storage.googleapis.com/wbuserimages/prod/21610652-0f7455b7ea9925a9a50a2fa90060756d
2025-11-04,10,2923a7c3990777f6e12bacee960e1d72,"Michelle",1678,https://storage.googleapis.com/wbuserimages/prod/63652594-2923a7c3990777f6e12bacee960e1d72
2025-11-04,11,98610e86acb0a629da17f0993ec0fd50,"奕安",1666,https://storage.googleapis.com/wbuserimages/prod/19924602-98610e86acb0a629da17f0993ec0fd50
2025-11-04,12,c8e2e46a7e6e8394b1aa20ef5aef061a,"Michael",1665,https://storage.googleapis.com/wbuserimages/prod/116109165-c8e2e46a7e6e8394b1aa20ef5aef061a
2025-11-04,13,d247b8ebeefb0f030bcd0bc582720e9c,"Lizette",1596,https://storage.googleapis.com/wbuserimages/prod/44629197-d247b8ebeefb0f030bcd0bc582720e9c
2025-11-04,14,6db5d348a7fe7079e871fd8af0c91347,"Chris",1582,https://storage.googleapis.com/wbuserimages/prod/35664395-6db5d348a7fe7079e871fd8af0c91347
2025-11-04,15,f2cf7eb43583e04a62054c79299839aa,"James",1581,https://storage.googleapis.com/wbuserimages/prod/14894378-f2cf7eb43583e04a62054c79299839aa
